Date,NumberofGames,DayofWeek,VisitingTeam,VisitingTeamLeague,VisitingTeamGameNumber,HomeTeam,HomeTeamLeague,HomeTeamGameNumber,VistingTeamScore,HomeTeamScore,NumberofOuts,DayNight,Completition_Information,Forfeit_Information,Protest_Information,BallParkID,Attendance
20070521,0,Mon,MIL,NL,45,LAN,NL,45,9,5,54,N,,,,LOS03,33446
20070521,0,Mon,HOU,NL,44,SFN,NL,44,0,4,51,N,,,,SFO03,35768
20070521,0,Mon,OAK,AL,44,CHA,AL,41,5,8,51,N,,,,CHI12,35327
20070521,0,Mon,SEA,AL,40,CLE,AL,42,2,5,51,N,,,,CLE08,38645
20070521,0,Mon,BOS,AL,44,NYA,AL,43,2,6,51,N,,,,NYC16,55078
20070521,0,Mon,MIN,AL,44,TEX,AL,45,4,14,51,N,,,,ARL02,24814
20070522,0,Tue,COL,NL,46,ARI,NL,47,3,1,54,N,,,,PHO01,23058
20070522,0,Tue,NYN,NL,44,ATL,NL,45,1,8,51,N,,,,ATL02,32587
20070522,0,Tue,WAS,NL,46,CIN,NL,46,8,4,54,N,,,,CIN09,16732
20070522,0,Tue,PHI,NL,45,FLO,NL,45,3,5,51,N,,,,MIA01,11162
20070522,0,Tue,MIL,NL,46,LAN,NL,46,2,3,51,N,,,,LOS03,33552
20070522,0,Tue,CHN,NL,43,SDN,NL,45,1,5,51,N,,,,SAN02,26192
20070522,0,Tue,HOU,NL,45,SFN,NL,45,2,4,51,N,,,,SFO03,35134
20070522,0,Tue,PIT,NL,44,SLN,NL,42,4,9,51,N,,,,STL10,42679
20070522,0,Tue,TOR,AL,44,BAL,AL,45,6,4,54,N,,,,BAL12,17852
20070522,0,Tue,OAK,AL,45,CHA,AL,42,4,10,51,N,,,,CHI12,34122
20070522,0,Tue,ANA,AL,46,DET,AL,44,6,3,54,N,,,,DET05,28678
20070522,0,Tue,CLE,AL,43,KCA,AL,46,3,4,51,N,,,,KAN06,19776
20070522,0,Tue,BOS,AL,45,NYA,AL,44,7,3,54,N,,,,NYC16,54739
20070522,0,Tue,SEA,AL,41,TBA,AL,44,5,2,54,N,,,,STP01,9254
20070522,0,Tue,MIN,AL,45,TEX,AL,46,7,1,54,N,,,,ARL02,27013
20070523,0,Wed,COL,NL,47,ARI,NL,48,2,0,54,N,,,,PHO01,18373
20070523,0,Wed,NYN,NL,45,ATL,NL,46,3,0,54,N,,,,ATL02,30489
20070523,0,Wed,WAS,NL,47,CIN,NL,47,12,7,54,N,,,,CIN09,31971
20070523,0,Wed,PHI,NL,46,FLO,NL,46,8,7,60,N,,,,MIA01,11575
20070523,0,Wed,MIL,NL,47,LAN,NL,47,1,5,51,N,,,,LOS03,35609
20070523,0,Wed,CHN,NL,44,SDN,NL,46,1,2,51,N,,,,SAN02,27535
20070523,0,Wed,HOU,NL,46,SFN,NL,46,1,9,51,N,,,,SFO03,35521
20070523,0,Wed,PIT,NL,45,SLN,NL,43,3,5,51,N,,,,STL10,42245
20070523,0,Wed,TOR,AL,45,BAL,AL,46,2,5,51,N,,,,BAL12,16938
20070523,0,Wed,OAK,AL,46,CHA,AL,43,4,0,54,N,,,,CHI12,29051
20070523,0,Wed,ANA,AL,47,DET,AL,45,7,8,51,N,,,,DET05,28105
20070523,0,Wed,CLE,AL,44,KCA,AL,47,7,11,51,N,,,,KAN06,11506
20070523,0,Wed,BOS,AL,46,NYA,AL,45,3,8,51,N,,,,NYC16,55000
20070523,0,Wed,SEA,AL,42,TBA,AL,45,5,1,54,N,,,,STP01,8440
20070523,0,Wed,MIN,AL,46,TEX,AL,47,5,3,54,D,,,,ARL02,24370
20070524,0,Thu,HOU,NL,47,ARI,NL,49,1,9,51,N,,,,PHO01,18130
20070524,0,Thu,NYN,NL,46,ATL,NL,47,1,2,51,N,,,,ATL02,36660
20070524,0,Thu,WAS,NL,48,CIN,NL,48,4,3,54,N,,,,CIN09,19541
20070524,0,Thu,PHI,NL,47,FLO,NL,47,4,5,63,N,,,,MIA01,11811
20070524,0,Thu,CHN,NL,45,SDN,NL,47,3,1,54,N,,,,SAN02,32258
20070524,0,Thu,PIT,NL,46,SLN,NL,44,1,3,51,D,,,,STL10,44296
20070524,0,Thu,TOR,AL,46,BAL,AL,47,5,4,60,N,,,,BAL12,15182
20070524,0,Thu,ANA,AL,48,DET,AL,46,0,12,51,D,,,,DET05,36048
20070524,0,Thu,CLE,AL,45,KCA,AL,48,10,3,54,N,,,,KAN06,11681
20070524,0,Thu,SEA,AL,43,TBA,AL,46,12,13,51,D,,,,STP01,9149
20070525,0,Fri,HOU,NL,48,ARI,NL,50,3,13,51,N,,,,PHO01,23298
20070525,0,Fri,PHI,NL,48,ATL,NL,48,8,3,54,N,,,,ATL02,35402
20070525,0,Fri,PIT,NL,47,CIN,NL,49,10,4,60,N,,,,CIN09,36455
20070525,0,Fri,NYN,NL,47,FLO,NL,48,6,2,54,N,,,,MIA01,24278
20070525,0,Fri,CHN,NL,46,LAN,NL,48,8,9,51,N,,,,LOS03,46011
20070525,0,Fri,MIL,NL,48,SDN,NL,48,6,8,51,N,,,,SAN02,32130
20070525,0,Fri,COL,NL,48,SFN,NL,47,5,3,54,N,,,,SFO03,41274
20070525,0,Fri,WAS,NL,49,SLN,NL,45,5,4,54,N,,,,STL10,43618
20070525,0,Fri,OAK,AL,47,BAL,AL,48,3,2,54,N,,,,BAL12,30382
20070525,0,Fri,TBA,AL,47,CHA,AL,44,4,5,53,N,,,,CHI12,34538
20070525,0,Fri,CLE,AL,46,DET,AL,47,7,4,54,N,,,,DET05,40074
20070525,0,Fri,SEA,AL,44,KCA,AL,49,10,2,54,N,,,,KAN06,28651
20070525,0,Fri,TOR,AL,47,MIN,AL,47,3,4,51,N,,,,MIN03,26781
20070525,0,Fri,ANA,AL,49,NYA,AL,46,10,6,54,N,,,,NYC16,50363
20070525,0,Fri,BOS,AL,47,TEX,AL,48,10,6,54,N,,,,ARL02,33552
20070526,0,Sat,HOU,NL,49,ARI,NL,51,4,5,51,N,,,,PHO01,27836
20070526,0,Sat,PHI,NL,49,ATL,NL,49,6,4,54,D,,,,ATL02,40122
20070526,0,Sat,PIT,NL,48,CIN,NL,50,9,5,54,N,,,,CIN09,32380
20070526,0,Sat,NYN,NL,48,FLO,NL,49,7,2,54,N,,,,MIA01,34505
20070526,0,Sat,CHN,NL,47,LAN,NL,49,4,2,54,D,,,,LOS03,48243
20070526,0,Sat,MIL,NL,49,SDN,NL,49,3,6,51,N,,,,SAN02,35975
20070526,0,Sat,COL,NL,49,SFN,NL,48,6,1,54,N,,,,SFO03,38212
20070526,0,Sat,WAS,NL,50,SLN,NL,46,6,8,51,N,,,,STL10,44270
20070526,0,Sat,OAK,AL,48,BAL,AL,49,3,8,51,N,,,,BAL12,29194
20070526,0,Sat,CLE,AL,47,DET,AL,48,6,3,54,D,,,,DET05,40375
20070526,0,Sat,SEA,AL,45,KCA,AL,50,9,1,54,N,,,,KAN06,21138
20070526,0,Sat,TOR,AL,48,MIN,AL,48,9,8,78,N,,,,MIN03,31434
20070526,0,Sat,ANA,AL,50,NYA,AL,47,3,1,54,D,,,,NYC16,52536
20070526,0,Sat,BOS,AL,48,TEX,AL,49,7,4,54,N,,,,ARL02,37974
20070527,0,Sun,HOU,NL,50,ARI,NL,52,4,8,51,D,,,,PHO01,26621
20070527,0,Sun,PHI,NL,50,ATL,NL,50,13,6,54,D,,,,ATL02,38058
20070527,0,Sun,PIT,NL,49,CIN,NL,51,14,10,54,D,,,,CIN09,27209
20070527,0,Sun,NYN,NL,49,FLO,NL,50,6,4,54,D,,,,MIA01,23622
20070527,0,Sun,CHN,NL,48,LAN,NL,50,1,2,63,D,,,,LOS03,51198
20070527,0,Sun,MIL,NL,50,SDN,NL,50,0,3,51,D,,,,SAN02,41246
20070527,0,Sun,COL,NL,50,SFN,NL,49,6,4,60,D,,,,SFO03,41708
20070527,0,Sun,WAS,NL,51,SLN,NL,47,7,2,54,D,,,,STL10,44578
20070527,0,Sun,OAK,AL,49,BAL,AL,50,4,8,51,D,,,,BAL12,30140
20070527,0,Sun,TBA,AL,48,CHA,AL,45,11,5,54,D,,,,CHI12,38103
20070527,0,Sun,CLE,AL,48,DET,AL,49,5,3,54,N,,,,DET05,40723
20070527,0,Sun,SEA,AL,46,KCA,AL,51,7,4,54,D,,,,KAN06,16091
20070527,0,Sun,TOR,AL,49,MIN,AL,49,2,4,51,D,,,,MIN03,25781
20070527,0,Sun,ANA,AL,51,NYA,AL,48,4,3,54,D,,,,NYC16,53508
20070527,0,Sun,BOS,AL,49,TEX,AL,50,6,5,54,D,,,,ARL02,40323
20070528,0,Mon,FLO,NL,51,CHN,NL,49,5,3,54,D,,,,CHI11,41630
20070528,0,Mon,PIT,NL,50,CIN,NL,52,0,4,51,D,,,,CIN09,17905
20070528,0,Mon,SLN,NL,48,COL,NL,51,2,6,51,D,,,,DEN02,31575
20070528,0,Mon,ATL,NL,51,MIL,NL,51,2,1,54,D,,,,MIL06,41139
20070528,0,Mon,ARI,NL,53,PHI,NL,51,5,4,54,N,,,,PHI13,41985
20070528,0,Mon,SEA,AL,47,ANA,AL,52,12,5,54,N,,,,ANA01,42352
20070528,0,Mon,CLE,AL,49,BOS,AL,50,3,5,51,N,,,,BOS07,36910
20070528,0,Mon,BAL,AL,51,KCA,AL,52,9,1,54,N,,,,KAN06,14758
20070528,0,Mon,CHA,AL,46,MIN,AL,50,4,10,51,D,,,,MIN03,27090
20070528,0,Mon,TEX,AL,51,OAK,AL,50,3,5,51,N,,,,OAK01,18230
20070528,0,Mon,DET,AL,50,TBA,AL,49,5,6,52,N,,,,STP01,14769
20070528,0,Mon,NYA,AL,49,TOR,AL,50,2,7,51,N,,,,TOR02,28791
20070529,0,Tue,FLO,NL,52,CHN,NL,50,9,4,54,N,,,,CHI11,39788
20070529,0,Tue,SLN,NL,49,COL,NL,52,3,8,51,N,,,,DEN02,18213
20070529,0,Tue,CIN,NL,53,HOU,NL,51,2,1,54,N,,,,HOU03,33565
20070529,0,Tue,ATL,NL,52,MIL,NL,52,4,5,51,N,,,,MIL06,27559
20070529,0,Tue,SFN,NL,50,NYN,NL,50,4,5,71,N,,,,NYC17,47940
20070529,0,Tue,ARI,NL,54,PHI,NL,52,11,5,54,N,,,,PHI13,27643
20070529,0,Tue,SDN,NL,51,PIT,NL,51,1,4,51,N,,,,PIT08,15794
20070529,0,Tue,LAN,NL,51,WAS,NL,52,10,0,54,N,,,,WAS10,18483
20070529,0,Tue,SEA,AL,48,ANA,AL,53,1,4,51,N,,,,ANA01,38174
20070529,0,Tue,CLE,AL,50,BOS,AL,51,2,4,51,N,,,,BOS07,37076
20070529,0,Tue,BAL,AL,52,KCA,AL,53,6,2,54,N,,,,KAN06,13556
20070529,0,Tue,CHA,AL,47,MIN,AL,51,2,9,51,N,,,,MIN03,23771
20070529,0,Tue,TEX,AL,52,OAK,AL,51,4,0,54,N,,,,OAK01,18006
20070529,0,Tue,DET,AL,51,TBA,AL,50,14,2,54,N,,,,STP01,11518
20070529,0,Tue,NYA,AL,50,TOR,AL,51,2,3,51,N,,,,TOR02,30116
20070530,0,Wed,FLO,NL,53,CHN,NL,51,9,0,54,N,,,,CHI11,39699
20070530,0,Wed,SLN,NL,50,COL,NL,53,8,4,54,N,,,,DEN02,19062
20070530,0,Wed,CIN,NL,54,HOU,NL,52,4,3,54,N,,,,HOU03,31904
20070530,0,Wed,ATL,NL,53,MIL,NL,53,9,3,54,D,,,,MIL06,32758
20070530,0,Wed,SFN,NL,51,NYN,NL,51,3,0,54,N,,,,NYC17,41395
20070530,0,Wed,ARI,NL,55,PHI,NL,53,4,3,54,N,,,,PHI13,33281
20070530,0,Wed,SDN,NL,52,PIT,NL,52,9,0,54,N,,,,PIT08,12734
20070530,0,Wed,LAN,NL,52,WAS,NL,53,5,0,54,N,,,,WAS10,22360
20070530,0,Wed,SEA,AL,49,ANA,AL,54,6,8,51,N,,,,ANA01,39288
20070530,0,Wed,CLE,AL,51,BOS,AL,52,8,4,54,N,,,,BOS07,37091
20070530,0,Wed,BAL,AL,53,KCA,AL,54,3,0,54,N,,,,KAN06,10513
20070530,0,Wed,CHA,AL,48,MIN,AL,52,6,7,53,D,,,,MIN03,29042
20070530,0,Wed,TEX,AL,53,OAK,AL,52,1,6,51,D,,,,OAK01,25674
20070530,0,Wed,DET,AL,52,TBA,AL,51,3,5,51,N,,,,STP01,12435
20070530,0,Wed,NYA,AL,51,TOR,AL,52,10,5,54,N,,,,TOR02,29187
20070531,0,Thu,SLN,NL,51,COL,NL,54,7,3,54,N,,,,DEN02,19097
20070531,0,Thu,CIN,NL,55,HOU,NL,53,2,10,51,N,,,,HOU03,30336
20070531,0,Thu,FLO,NL,54,MIL,NL,54,3,4,51,N,,,,MIL06,17704
20070531,0,Thu,SFN,NL,52,NYN,NL,52,2,4,51,N,,,,NYC17,44228
20070531,0,Thu,SDN,NL,53,PIT,NL,53,4,2,66,N,,,,PIT08,14966
20070531,0,Thu,LAN,NL,53,WAS,NL,54,4,11,51,N,,,,WAS10,20982
20070531,0,Thu,BAL,AL,54,ANA,AL,55,6,2,54,N,,,,ANA01,42266
20070531,0,Thu,DET,AL,53,CLE,AL,52,5,11,51,N,,,,CLE08,30038
20070531,0,Thu,TEX,AL,54,SEA,AL,50,5,9,51,N,,,,SEA03,20137
20070531,0,Thu,CHA,AL,49,TOR,AL,53,0,2,51,N,,,,TOR02,22436
20070601,0,Fri,ATL,NL,54,CHN,NL,52,8,5,54,D,,,,CHI11,39523
20070601,0,Fri,CIN,NL,56,COL,NL,55,4,2,54,N,,,,DEN02,22265
20070601,0,Fri,SLN,NL,52,HOU,NL,54,8,1,54,N,,,,HOU03,36784
20070601,0,Fri,FLO,NL,55,MIL,NL,55,5,8,51,N,,,,MIL06,30852
20070601,0,Fri,ARI,NL,56,NYN,NL,53,5,1,54,N,,,,NYC17,40230
20070601,0,Fri,SFN,NL,53,PHI,NL,54,13,0,54,N,,,,PHI13,38164
20070601,0,Fri,LAN,NL,54,PIT,NL,54,5,4,54,N,,,,PIT08,20164
20070601,0,Fri,SDN,NL,54,WAS,NL,55,3,4,58,N,,,,WAS10,22354
20070601,0,Fri,BAL,AL,55,ANA,AL,56,2,3,51,N,,,,ANA01,43012
20070601,0,Fri,NYA,AL,52,BOS,AL,53,9,5,54,N,,,,BOS07,36785
20070601,0,Fri,DET,AL,54,CLE,AL,53,11,12,53,N,,,,CLE08,41365
20070601,0,Fri,MIN,AL,53,OAK,AL,53,3,2,60,N,,,,OAK01,20219
20070601,0,Fri,TEX,AL,55,SEA,AL,51,9,8,54,N,,,,SEA03,34570
20070601,0,Fri,KCA,AL,55,TBA,AL,52,4,1,54,N,,,,STP01,12032
20070601,0,Fri,CHA,AL,50,TOR,AL,54,3,0,54,N,,,,TOR02,20051
20070602,0,Sat,ATL,NL,55,CHN,NL,53,5,3,54,D,,,,CHI11,40290
20070602,0,Sat,CIN,NL,57,COL,NL,56,1,4,51,N,,,,DEN02,30076
20070602,0,Sat,SLN,NL,53,HOU,NL,55,3,8,51,D,,,,HOU03,39234
20070602,0,Sat,FLO,NL,56,MIL,NL,56,5,2,54,N,,,,MIL06,42250
20070602,0,Sat,ARI,NL,57,NYN,NL,54,1,7,51,D,,,,NYC17,45219
20070602,0,Sat,SFN,NL,54,PHI,NL,55,2,5,51,N,,,,PHI13,45153
20070602,0,Sat,LAN,NL,55,PIT,NL,55,1,3,51,N,,,,PIT08,31931
20070602,0,Sat,SDN,NL,55,WAS,NL,56,11,3,54,N,,,,WAS10,21635
20070602,0,Sat,BAL,AL,56,ANA,AL,57,4,7,51,N,,,,ANA01,42190
20070602,0,Sat,NYA,AL,53,BOS,AL,54,6,11,51,D,,,,BOS07,36294
20070602,0,Sat,DET,AL,55,CLE,AL,54,9,5,54,N,,,,CLE08,38254
20070602,0,Sat,MIN,AL,54,OAK,AL,54,0,1,51,N,,,,OAK01,30576
20070602,0,Sat,TEX,AL,56,SEA,AL,52,4,5,51,N,,,,SEA03,41988
20070602,0,Sat,KCA,AL,56,TBA,AL,53,9,4,54,N,,,,STP01,14403
20070602,0,Sat,CHA,AL,51,TOR,AL,55,3,9,51,D,,,,TOR02,25691
20070603,0,Sun,ATL,NL,56,CHN,NL,54,1,10,51,D,,,,CHI11,40155
20070603,0,Sun,CIN,NL,58,COL,NL,57,9,10,58,D,,,,DEN02,26071
20070603,0,Sun,SLN,NL,54,HOU,NL,56,8,6,60,D,,,,HOU03,40483
20070603,0,Sun,FLO,NL,57,MIL,NL,57,0,3,51,D,,,,MIL06,43172
20070603,0,Sun,ARI,NL,58,NYN,NL,55,4,1,54,D,,,,NYC17,53012
20070603,0,Sun,SFN,NL,55,PHI,NL,56,8,9,52,D,,,,PHI13,39293
20070603,0,Sun,LAN,NL,56,PIT,NL,56,5,4,54,D,,,,PIT08,23458
20070603,0,Sun,SDN,NL,56,WAS,NL,57,7,3,54,D,,,,WAS10,26967
20070603,0,Sun,BAL,AL,57,ANA,AL,58,3,4,51,D,,,,ANA01,41026
20070603,0,Sun,NYA,AL,54,BOS,AL,55,6,5,54,N,,,,BOS07,36793
20070603,0,Sun,DET,AL,56,CLE,AL,55,9,2,54,D,,,,CLE08,30268
20070603,0,Sun,MIN,AL,55,OAK,AL,55,2,4,51,D,,,,OAK01,25388
20070603,0,Sun,TEX,AL,57,SEA,AL,53,6,11,51,D,,,,SEA03,36886
20070603,0,Sun,KCA,AL,57,TBA,AL,54,1,5,51,D,,,,STP01,12220
20070603,0,Sun,CHA,AL,52,TOR,AL,56,3,4,51,D,,,,TOR02,30886
20070604,0,Mon,FLO,NL,58,ATL,NL,57,6,4,54,N,,,,ATL02,22175
20070604,0,Mon,CHN,NL,55,MIL,NL,58,7,2,54,N,,,,MIL06,35760
20070604,0,Mon,SFN,NL,56,PHI,NL,57,8,1,54,D,,,,PHI13,33967
20070604,0,Mon,LAN,NL,57,PIT,NL,57,6,5,54,N,,,,PIT08,15846
20070604,0,Mon,MIN,AL,56,ANA,AL,59,3,16,51,N,,,,ANA01,37380
20070604,0,Mon,NYA,AL,55,CHA,AL,53,4,6,51,N,,,,CHI12,32703
20070604,0,Mon,BOS,AL,56,OAK,AL,56,4,5,65,N,,,,OAK01,28177
20070604,0,Mon,BAL,AL,58,SEA,AL,54,4,7,51,N,,,,SEA03,19090
20070604,0,Mon,KCA,AL,58,TBA,AL,55,2,4,51,D,,,,STP01,9435
20070605,0,Tue,SFN,NL,57,ARI,NL,59,3,4,58,N,,,,PHO01,25848
20070605,1,Tue,FLO,NL,59,ATL,NL,58,1,3,51,D,,,,ATL02,20863
20070605,2,Tue,FLO,NL,60,ATL,NL,59,5,1,54,N,,,,ATL02,27072
20070605,0,Tue,HOU,NL,57,COL,NL,58,4,1,54,N,,,,DEN02,27101
20070605,0,Tue,CHN,NL,56,MIL,NL,59,5,7,51,N,,,,MIL06,38535
20070605,0,Tue,PHI,NL,58,NYN,NL,56,4,2,66,N,,,,NYC17,43078
20070605,0,Tue,LAN,NL,58,SDN,NL,57,0,1,51,N,,,,SAN02,31703
20070605,0,Tue,CIN,NL,59,SLN,NL,55,3,4,52,N,,,,STL10,43532
20070605,0,Tue,PIT,NL,58,WAS,NL,58,7,6,54,N,,,,WAS10,19169
20070605,0,Tue,MIN,AL,57,ANA,AL,60,1,5,51,N,,,,ANA01,42001
20070605,0,Tue,NYA,AL,56,CHA,AL,54,7,3,54,N,,,,CHI12,30895
20070605,0,Tue,KCA,AL,59,CLE,AL,56,0,1,51,N,,,,CLE08,14036
20070605,0,Tue,BOS,AL,57,OAK,AL,57,0,2,51,N,,,,OAK01,31127
20070605,0,Tue,BAL,AL,59,SEA,AL,55,4,5,51,N,,,,SEA03,19287
20070605,0,Tue,DET,AL,57,TEX,AL,58,4,7,51,N,,,,ARL02,32003
20070605,0,Tue,TBA,AL,56,TOR,AL,57,11,12,52,N,,,,TOR02,19063
20070606,0,Wed,SFN,NL,58,ARI,NL,60,0,1,51,N,,,,PHO01,24398
20070606,0,Wed,FLO,NL,61,ATL,NL,60,7,4,54,D,,,,ATL02,28026
20070606,0,Wed,HOU,NL,58,COL,NL,59,7,8,51,N,,,,DEN02,22471
20070606,0,Wed,CHN,NL,57,MIL,NL,60,6,2,54,D,,,,MIL06,40186
20070606,0,Wed,PHI,NL,59,NYN,NL,57,4,2,54,N,,,,NYC17,42696
20070606,0,Wed,LAN,NL,59,SDN,NL,58,2,5,51,N,,,,SAN02,31541
20070606,0,Wed,CIN,NL,60,SLN,NL,56,4,6,51,N,,,,STL10,42029
20070606,0,Wed,PIT,NL,59,WAS,NL,59,5,6,53,N,,,,WAS10,24755
20070606,0,Wed,MIN,AL,58,ANA,AL,61,8,5,54,D,,,,ANA01,36453
20070606,0,Wed,NYA,AL,57,CHA,AL,55,5,1,54,N,,,,CHI12,30829
20070606,0,Wed,KCA,AL,60,CLE,AL,57,4,3,54,N,,,,CLE08,17632
20070606,0,Wed,BOS,AL,58,OAK,AL,58,2,3,51,N,,,,OAK01,32280
20070606,0,Wed,BAL,AL,60,SEA,AL,56,9,5,54,D,,,,SEA03,29010
20070606,0,Wed,DET,AL,58,TEX,AL,59,10,0,54,N,,,,ARL02,28795
20070606,0,Wed,TBA,AL,57,TOR,AL,58,6,2,54,N,,,,TOR02,16663
20070607,0,Thu,SFN,NL,59,ARI,NL,61,5,4,66,N,,,,PHO01,21984
20070607,0,Thu,CHN,NL,58,ATL,NL,61,2,1,54,N,,,,ATL02,32902
20070607,0,Thu,HOU,NL,59,COL,NL,60,6,7,52,D,,,,DEN02,22103
20070607,0,Thu,PHI,NL,60,NYN,NL,58,6,3,60,N,,,,NYC17,43398
20070607,0,Thu,LAN,NL,60,SDN,NL,59,5,6,52,N,,,,SAN02,40631
20070607,0,Thu,CIN,NL,61,SLN,NL,57,5,1,54,N,,,,STL10,43597
20070607,0,Thu,PIT,NL,60,WAS,NL,60,3,2,54,D,,,,WAS10,25622
20070607,0,Thu,NYA,AL,58,CHA,AL,56,10,3,54,N,,,,CHI12,32688
20070607,0,Thu,KCA,AL,61,CLE,AL,58,3,8,51,D,,,,CLE08,19315
20070607,0,Thu,BOS,AL,59,OAK,AL,59,1,0,54,D,,,,OAK01,31211
20070607,0,Thu,DET,AL,59,TEX,AL,60,11,4,54,N,,,,ARL02,22990
20070607,0,Thu,TBA,AL,58,TOR,AL,59,5,3,54,D,,,,TOR02,37105
20070608,0,Fri,BOS,AL,60,ARI,NL,62,10,3,54,N,,,,PHO01,40435
20070608,0,Fri,CHN,NL,59,ATL,NL,62,9,1,54,N,,,,ATL02,37123
20070608,0,Fri,CLE,AL,59,CIN,NL,62,3,4,51,N,,,,CIN09,38696
20070608,0,Fri,TBA,AL,59,FLO,NL,62,8,14,51,N,,,,MIA01,13520
20070608,0,Fri,TOR,AL,60,LAN,NL,61,3,4,57,N,,,,LOS03,52173
20070608,0,Fri,SEA,AL,57,SDN,NL,60,6,5,66,N,,,,SAN02,44325
20070608,0,Fri,OAK,AL,60,SFN,NL,60,5,3,60,N,,,,SFO03,42427
20070608,0,Fri,ANA,AL,62,SLN,NL,58,10,6,54,N,,,,STL10,44156
20070608,0,Fri,COL,NL,61,BAL,AL,61,2,4,51,N,,,,BAL12,22375
20070608,0,Fri,HOU,NL,60,CHA,AL,57,5,2,54,N,,,,CHI12,33212
20070608,0,Fri,NYN,NL,59,DET,AL,60,3,0,54,N,,,,DET05,42007
20070608,0,Fri,PHI,NL,61,KCA,AL,62,4,8,51,N,,,,KAN06,19121
20070608,0,Fri,WAS,NL,61,MIN,AL,59,8,5,54,N,,,,MIN03,25144
20070608,0,Fri,PIT,NL,61,NYA,AL,59,4,5,58,N,,,,NYC16,54240
20070608,0,Fri,MIL,NL,61,TEX,AL,61,6,9,51,N,,,,ARL02,29562
20070609,0,Sat,BOS,AL,61,ARI,NL,63,4,3,60,N,,,,PHO01,49826
20070609,0,Sat,CHN,NL,60,ATL,NL,63,5,9,51,N,,,,ATL02,51816
20070609,0,Sat,CLE,AL,60,CIN,NL,63,8,6,66,N,,,,CIN09,37935
20070609,0,Sat,TBA,AL,60,FLO,NL,63,7,2,54,N,,,,MIA01,20189
20070609,0,Sat,TOR,AL,61,LAN,NL,62,1,0,54,N,,,,LOS03,51057
20070609,0,Sat,SEA,AL,58,SDN,NL,61,6,5,54,N,,,,SAN02,37178
20070609,0,Sat,OAK,AL,61,SFN,NL,61,6,0,54,D,,,,SFO03,42526
20070609,0,Sat,ANA,AL,63,SLN,NL,59,9,3,54,N,,,,STL10,45392
20070609,0,Sat,COL,NL,62,BAL,AL,62,3,2,60,N,,,,BAL12,27320
20070609,0,Sat,HOU,NL,61,CHA,AL,58,3,2,54,D,,,,CHI12,36616
20070609,0,Sat,NYN,NL,60,DET,AL,61,7,8,51,D,,,,DET05,42364
20070609,0,Sat,PHI,NL,62,KCA,AL,63,4,0,54,N,,,,KAN06,23734
20070609,0,Sat,WAS,NL,62,MIN,AL,60,3,1,54,N,,,,MIN03,39742
20070609,0,Sat,PIT,NL,62,NYA,AL,60,3,9,51,D,,,,NYC16,54296
20070609,0,Sat,MIL,NL,62,TEX,AL,62,3,4,53,N,,,,ARL02,37882
20070610,0,Sun,BOS,AL,62,ARI,NL,64,1,5,51,D,,,,PHO01,46622
20070610,0,Sun,CHN,NL,61,ATL,NL,64,4,5,51,N,,,,ATL02,32752
20070610,0,Sun,CLE,AL,61,CIN,NL,64,0,1,71,D,,,,CIN09,30842
20070610,0,Sun,TBA,AL,61,FLO,NL,64,9,4,54,D,,,,MIA01,11525
20070610,0,Sun,TOR,AL,62,LAN,NL,63,11,5,54,D,,,,LOS03,50183
20070610,0,Sun,SEA,AL,59,SDN,NL,62,4,3,54,D,,,,SAN02,35950
20070610,0,Sun,OAK,AL,62,SFN,NL,62,2,0,54,D,,,,SFO03,42345
20070610,0,Sun,ANA,AL,64,SLN,NL,60,6,9,51,D,,,,STL10,43612
20070610,0,Sun,COL,NL,63,BAL,AL,63,6,1,54,D,,,,BAL12,34784
20070610,0,Sun,HOU,NL,62,CHA,AL,59,3,6,51,D,,,,CHI12,33433
20070610,0,Sun,NYN,NL,61,DET,AL,62,7,15,51,D,,,,DET05,40914
20070610,0,Sun,PHI,NL,63,KCA,AL,64,5,17,51,D,,,,KAN06,16034
20070610,0,Sun,WAS,NL,63,MIN,AL,61,3,6,51,D,,,,MIN03,31035
20070610,0,Sun,PIT,NL,63,NYA,AL,61,6,13,51,D,,,,NYC16,54292
20070610,0,Sun,MIL,NL,63,TEX,AL,63,9,6,72,N,,,,ARL02,24129
20070611,0,Mon,HOU,NL,63,CHN,NL,62,1,2,51,N,,,,CHI11,37947
20070611,0,Mon,NYN,NL,62,LAN,NL,64,3,5,51,N,,,,LOS03,40467
20070611,0,Mon,CHA,AL,60,PHI,NL,64,0,3,51,N,,,,PHI13,31989
20070611,0,Mon,TOR,AL,63,SFN,NL,63,3,4,51,N,,,,SFO03,38030
20070611,0,Mon,SEA,AL,60,CLE,AL,62,8,7,54,N,,,,CLE08,22325
20070612,0,Tue,SEA,AL,61,CHN,NL,63,5,3,78,N,,,,CHI11,40071
20070612,0,Tue,ANA,AL,65,CIN,NL,65,3,5,51,N,,,,CIN09,23153
20070612,0,Tue,CLE,AL,63,FLO,NL,65,0,3,51,N,,,,MIA01,15144
20070612,0,Tue,OAK,AL,63,HOU,NL,64,4,5,64,N,,,,HOU03,33637
20070612,0,Tue,NYN,NL,63,LAN,NL,65,1,4,51,N,,,,LOS03,42438
20070612,0,Tue,CHA,AL,61,PHI,NL,65,3,7,51,N,,,,PHI13,34529
20070612,0,Tue,TEX,AL,64,PIT,NL,64,5,7,51,N,,,,PIT08,21158
